-0.077134	-0.070477	-0.063989	-0.040108	-0.031114	-0.035161	-0.072736	-0.047248	-0.027791	-0.003001	0.021885	0.032278	0.028405	0.007513	-0.018077	-0.038680	-0.068277	-0.075568	-0.052318	-0.017350	0.037020	0.107252	0.154624	0.125931	0.056021	-0.002245	-0.041423	-0.069361	-0.076836	-0.055538	-0.012342	0.065970	0.203593	0.400885	0.270239	0.102976	0.008965	-0.043341	-0.070168	-0.077257	-0.056419	-0.012142	0.066026	0.203085	0.395020	0.268140	0.103143	0.009156	-0.044418	-0.070579	-0.075610	-0.055560	-0.018006	0.041835	0.122142	0.180275	0.147928	0.066833	-0.000461	-0.044749	-0.069093	-0.073450	-0.052850	-0.025391	0.010560	0.048283	0.069590	0.060686	0.025509	-0.013272	-0.043933	-0.067850	-0.070162	-0.049102	-0.033775	-0.017509	-0.004580	0.002792	-0.000717	-0.011678	-0.026450	-0.042632	-0.066050	-0.044161	-0.038027	-0.040623	-0.066380	-0.062543	-0.064139	-0.056419	-0.052850	-0.044418	-0.043933	-0.081806	-0.076809	-0.082511	-0.077323	
-0.075804	-0.072358	-0.062923	-0.037274	-0.029095	-0.034611	-0.071040	-0.044060	-0.023741	0.001918	0.027084	0.036269	0.030343	0.007797	-0.018557	-0.039465	-0.068672	-0.073816	-0.049114	-0.012048	0.045475	0.118738	0.163213	0.125894	0.053044	-0.005035	-0.043354	-0.070415	-0.075192	-0.052636	-0.006889	0.076363	0.224062	0.430026	0.256745	0.093899	0.003824	-0.046146	-0.071706	-0.075885	-0.054060	-0.007734	0.073851	0.215196	0.387121	0.244345	0.091034	0.002801	-0.047746	-0.072430	-0.074564	-0.053847	-0.015262	0.045482	0.124171	0.173675	0.135103	0.057060	-0.006472	-0.048217	-0.071145	-0.072849	-0.051896	-0.024240	0.011340	0.047210	0.065309	0.053872	0.019019	-0.018148	-0.047286	-0.069906	-0.070077	-0.048965	-0.033849	-0.018126	-0.006176	0.000049	-0.004320	-0.015542	-0.030067	-0.045649	-0.067963	-0.044926	-0.039794	-0.043116	-0.066887	-0.063702	-0.065758	-0.054060	-0.051896	-0.047746	-0.047286	-0.080967	-0.078388	-0.081499	-0.078816	
-0.074138	-0.074215	-0.062551	-0.035347	-0.028389	-0.035358	-0.069634	-0.041349	-0.020483	0.005529	0.030253	0.037665	0.029615	0.005924	-0.020588	-0.041346	-0.069647	-0.072125	-0.045977	-0.006959	0.053182	0.127699	0.166238	0.120912	0.047382	-0.009216	-0.046057	-0.071885	-0.073406	-0.049440	-0.000891	0.087664	0.245499	0.441785	0.237744	0.083141	-0.002057	-0.049326	-0.073461	-0.074199	-0.051120	-0.002193	0.083909	0.231842	0.384080	0.223778	0.079566	-0.003413	-0.051042	-0.074281	-0.073058	-0.051360	-0.011152	0.051491	0.129872	0.171400	0.125556	0.048918	-0.011745	-0.051324	-0.073002	-0.071672	-0.050016	-0.021697	0.014119	0.048734	0.063848	0.049489	0.014205	-0.021976	-0.050002	-0.071586	-0.069323	-0.047792	-0.032626	-0.017180	-0.006024	-0.000884	-0.006258	-0.018002	-0.032572	-0.047814	-0.069342	-0.044575	-0.040395	-0.044581	-0.066658	-0.064096	-0.066709	-0.051120	-0.050016	-0.051042	-0.050002	-0.079776	-0.079834	-0.080209	-0.080272	
-0.072275	-0.075876	-0.062923	-0.034604	-0.029106	-0.037288	-0.068688	-0.039469	-0.018474	0.007278	0.030858	0.036218	0.026350	0.002203	-0.023862	-0.044058	-0.071074	-0.070677	-0.043264	-0.002703	0.059054	0.132498	0.163004	0.112004	0.039965	-0.014200	-0.049185	-0.073597	-0.071649	-0.046251	0.005080	0.098733	0.265113	0.427955	0.216908	0.072128	-0.007985	-0.052528	-0.075244	-0.072343	-0.047829	0.004091	0.095633	0.252758	0.385794	0.207275	0.069672	-0.008925	-0.053999	-0.075959	-0.071203	-0.048264	-0.005900	0.059634	0.139170	0.173450	0.119512	0.042840	-0.015911	-0.053827	-0.074509	-0.069998	-0.047315	-0.017880	0.018801	0.052818	0.065236	0.047664	0.011279	-0.024539	-0.051901	-0.072769	-0.067943	-0.045643	-0.030163	-0.014710	-0.004128	0.000025	-0.006457	-0.018951	-0.033838	-0.049005	-0.070097	-0.043123	-0.039802	-0.044948	-0.065705	-0.063702	-0.066938	-0.047829	-0.047315	-0.053999	-0.051901	-0.078327	-0.081020	-0.078748	-0.081558	
-0.070390	-0.077203	-0.063990	-0.035158	-0.031135	-0.040124	-0.068325	-0.038685	-0.018023	0.006876	0.028789	0.032185	0.021097	-0.002794	-0.027919	-0.047247	-0.072782	-0.069646	-0.041321	0.000116	0.062118	0.132137	0.154254	0.100758	0.031830	-0.019382	-0.052385	-0.075364	-0.070112	-0.043421	0.010325	0.108103	0.279066	0.397983	0.196953	0.061976	-0.013390	-0.055446	-0.076885	-0.070492	-0.044492	0.010558	0.108095	0.277194	0.392322	0.195160	0.061925	-0.013341	-0.056384	-0.077321	-0.069155	-0.044799	0.000132	0.069496	0.151869	0.179826	0.117062	0.039063	-0.018737	-0.055560	-0.075554	-0.067949	-0.043970	-0.013004	0.025184	0.059347	0.069446	0.048440	0.010344	-0.025717	-0.052875	-0.073375	-0.066029	-0.042638	-0.026581	-0.010821	-0.000560	0.002744	-0.004911	-0.018352	-0.033810	-0.049162	-0.070183	-0.040643	-0.038041	-0.044198	-0.064084	-0.062543	-0.066432	-0.044492	-0.043970	-0.056384	-0.052875	-0.076744	-0.081855	-0.077251	-0.082566	
-0.068679	-0.078096	-0.065608	-0.036924	-0.034178	-0.043492	-0.068592	-0.039116	-0.019200	0.004389	0.024409	0.026240	0.014649	-0.008395	-0.032259	-0.050546	-0.074581	-0.069162	-0.040420	0.001056	0.061813	0.126695	0.141789	0.088805	0.023904	-0.024237	-0.055343	-0.077012	-0.068974	-0.041306	0.014116	0.114226	0.283661	0.364084	0.179521	0.053444	-0.017855	-0.057842	-0.078241	-0.068843	-0.041468	0.016491	0.119936	0.303430	0.403907	0.187526	0.056644	-0.016410	-0.058037	-0.078265	-0.067106	-0.041286	0.006424	0.080378	0.167528	0.190513	0.118229	0.037702	-0.020094	-0.056422	-0.076067	-0.065697	-0.040243	-0.007408	0.032910	0.068075	0.076375	0.051801	0.011431	-0.025462	-0.052874	-0.073369	-0.063721	-0.038976	-0.022095	-0.005717	0.004523	0.007169	-0.001677	-0.016228	-0.032488	-0.048276	-0.069595	-0.037275	-0.035200	-0.042367	-0.061901	-0.060686	-0.065218	-0.041468	-0.040243	-0.058037	-0.052874	-0.075179	-0.082279	-0.075872	-0.083218	
-0.067341	-0.078496	-0.067577	-0.039646	-0.037826	-0.046998	-0.069455	-0.040695	-0.021821	0.000222	0.018418	0.019257	0.007838	-0.013961	-0.036425	-0.053628	-0.076292	-0.069289	-0.040694	-0.000038	0.058197	0.117289	0.127708	0.077471	0.016894	-0.028362	-0.057814	-0.078398	-0.068381	-0.040197	0.015858	0.115917	0.277474	0.331907	0.165480	0.046996	-0.021106	-0.059552	-0.079208	-0.067590	-0.039133	0.021099	0.129453	0.328096	0.421136	0.184375	0.053989	-0.017989	-0.058861	-0.078726	-0.065277	-0.038105	0.012301	0.091237	0.185268	0.205416	0.123003	0.038791	-0.019928	-0.056370	-0.076015	-0.063455	-0.036479	-0.001577	0.041412	0.078550	0.085796	0.057656	0.014504	-0.023784	-0.051900	-0.072749	-0.061211	-0.034947	-0.017036	0.000272	0.010841	0.013094	0.003108	-0.012668	-0.029932	-0.046393	-0.068366	-0.033245	-0.031439	-0.039550	-0.059316	-0.058251	-0.063372	-0.039133	-0.036479	-0.058861	-0.051900	-0.073799	-0.082262	-0.074765	-0.083469	
-0.066543	-0.078377	-0.069673	-0.042959	-0.041646	-0.050290	-0.070801	-0.043195	-0.025498	-0.005011	0.011659	0.012102	0.001382	-0.018971	-0.040052	-0.056232	-0.077760	-0.070011	-0.042102	-0.002986	0.051923	0.105595	0.113814	0.067681	0.011280	-0.031480	-0.059622	-0.079412	-0.068410	-0.040258	0.015256	0.112825	0.262396	0.303783	0.155234	0.042886	-0.022980	-0.060472	-0.079718	-0.066890	-0.037807	0.023673	0.134942	0.345900	0.445276	0.185700	0.054023	-0.018014	-0.058811	-0.078673	-0.063882	-0.035654	0.016997	0.100700	0.203539	0.224236	0.131324	0.042302	-0.018245	-0.055404	-0.075403	-0.061466	-0.033093	0.003864	0.049871	0.090017	0.097267	0.065806	0.019453	-0.020754	-0.050001	-0.071555	-0.058743	-0.030934	-0.011859	0.006652	0.017948	0.020164	0.009193	-0.007850	-0.026271	-0.043614	-0.066577	-0.028880	-0.027016	-0.035915	-0.056550	-0.055421	-0.061017	-0.037807	-0.033093	-0.058811	-0.050001	-0.072763	-0.081806	-0.074063	-0.083299	
-0.066391	-0.077745	-0.071683	-0.046469	-0.045250	-0.053089	-0.072464	-0.046281	-0.029741	-0.010636	0.004921	0.005488	-0.004178	-0.023048	-0.042876	-0.058171	-0.078869	-0.071234	-0.044441	-0.007328	0.044006	0.093290	0.101391	0.060008	0.007358	-0.033419	-0.060656	-0.079983	-0.069058	-0.041479	0.012414	0.105585	0.242277	0.280691	0.148945	0.041238	-0.023396	-0.060550	-0.079737	-0.066837	-0.037684	0.023776	0.135270	0.351185	0.478787	0.191506	0.056744	-0.016486	-0.057891	-0.078111	-0.063100	-0.034272	0.019807	0.107263	0.219952	0.246231	0.143025	0.048133	-0.015113	-0.053577	-0.074268	-0.059968	-0.030511	0.008216	0.057254	0.101342	0.110020	0.075866	0.026057	-0.016524	-0.047285	-0.069865	-0.056589	-0.027391	-0.007136	0.012767	0.025198	0.027831	0.016168	-0.002073	-0.021728	-0.040113	-0.064352	-0.024610	-0.022300	-0.031724	-0.053878	-0.052443	-0.058338	-0.037684	-0.030511	-0.057891	-0.047285	-0.072199	-0.080942	-0.073855	-0.082723	
-0.066905	-0.076643	-0.073426	-0.049814	-0.048331	-0.055194	-0.074257	-0.049585	-0.034060	-0.016050	-0.001161	-0.000066	-0.008475	-0.025945	-0.044728	-0.059325	-0.079539	-0.072805	-0.047394	-0.012455	0.035526	0.081711	0.091235	0.054771	0.005290	-0.034088	-0.060858	-0.080072	-0.070239	-0.043682	0.007797	0.095544	0.220838	0.262902	0.146661	0.042095	-0.022338	-0.059785	-0.079264	-0.067437	-0.038783	0.021390	0.130364	0.341884	0.525281	0.201798	0.062089	-0.013465	-0.056150	-0.077076	-0.063038	-0.034164	0.020263	0.109698	0.231483	0.269839	0.157728	0.056062	-0.010683	-0.050995	-0.072688	-0.059156	-0.029097	0.010831	0.062459	0.111046	0.122856	0.087177	0.033931	-0.011351	-0.043931	-0.067804	-0.055014	-0.024777	-0.003479	0.017852	0.031766	0.035332	0.023430	0.004210	-0.016642	-0.036156	-0.061874	-0.020930	-0.017768	-0.027341	-0.051601	-0.049621	-0.055577	-0.038783	-0.029097	-0.056150	-0.043931	-0.072181	-0.079732	-0.074167	-0.081779	
-0.068016	-0.075149	-0.074765	-0.052702	-0.050669	-0.056474	-0.075997	-0.052761	-0.038034	-0.020779	-0.006136	-0.004220	-0.011286	-0.027519	-0.045510	-0.059630	-0.079724	-0.074543	-0.050604	-0.017750	0.027411	0.071780	0.083792	0.052130	0.005146	-0.033458	-0.060218	-0.079673	-0.071805	-0.046565	0.002090	0.084265	0.200686	0.250382	0.148393	0.045434	-0.019849	-0.058216	-0.078330	-0.068611	-0.040941	0.016922	0.121250	0.321506	0.586042	0.216533	0.069894	-0.009090	-0.053692	-0.075640	-0.063703	-0.035346	0.018286	0.107509	0.235396	0.292193	0.174673	0.065683	-0.005213	-0.047833	-0.070783	-0.059143	-0.029066	0.011285	0.064588	0.117539	0.134133	0.098716	0.042470	-0.005625	-0.040201	-0.065543	-0.054229	-0.023469	-0.001430	0.021158	0.036744	0.041733	0.030188	0.010384	-0.011480	-0.032100	-0.059372	-0.018335	-0.013967	-0.023224	-0.050009	-0.047283	-0.053022	-0.040941	-0.029066	-0.053692	-0.040201	-0.072710	-0.078272	-0.074959	-0.080539	
-0.069582	-0.073378	-0.075604	-0.054922	-0.052121	-0.056861	-0.077523	-0.055529	-0.041342	-0.024490	-0.009714	-0.006773	-0.012490	-0.027700	-0.045186	-0.059069	-0.079413	-0.076267	-0.053731	-0.022681	0.020354	0.064055	0.079284	0.052149	0.006933	-0.031556	-0.058770	-0.078812	-0.073572	-0.049770	-0.003976	0.073133	0.183335	0.243020	0.154134	0.051163	-0.016042	-0.055936	-0.077000	-0.070209	-0.043858	0.011066	0.109595	0.295931	0.649481	0.235507	0.079836	-0.003608	-0.050683	-0.073914	-0.065006	-0.037642	0.014212	0.101143	0.230632	0.308957	0.192498	0.076316	0.000894	-0.044343	-0.068715	-0.059930	-0.030421	0.009499	0.063245	0.119566	0.141989	0.109088	0.050820	0.000113	-0.036444	-0.063300	-0.054343	-0.023669	-0.001317	0.022144	0.039334	0.046082	0.035539	0.015705	-0.006818	-0.028381	-0.057115	-0.017209	-0.011421	-0.019880	-0.049320	-0.045733	-0.050977	-0.043858	-0.030421	-0.050683	-0.036444	-0.073718	-0.076688	-0.076133	-0.079106	
-0.071413	-0.071487	-0.075890	-0.056333	-0.052611	-0.056334	-0.078712	-0.057679	-0.043763	-0.026973	-0.011728	-0.007624	-0.012043	-0.026482	-0.043771	-0.057674	-0.078625	-0.077815	-0.056492	-0.026845	0.014810	0.058846	0.077807	0.054828	0.010588	-0.028470	-0.056599	-0.077550	-0.075352	-0.052950	-0.009759	0.063173	0.169558	0.240723	0.163841	0.059074	-0.011125	-0.053099	-0.075377	-0.072041	-0.047163	0.004614	0.097128	0.269949	0.683862	0.258137	0.091333	0.002591	-0.047367	-0.072048	-0.066777	-0.040729	0.008682	0.091800	0.218471	0.315488	0.209060	0.086947	0.007074	-0.040854	-0.066684	-0.061408	-0.032958	0.005772	0.058681	0.116703	0.144865	0.116687	0.057926	0.005203	-0.033073	-0.061316	-0.055341	-0.025346	-0.003160	0.020639	0.039081	0.047639	0.038649	0.019418	-0.003270	-0.025466	-0.055372	-0.017731	-0.010521	-0.017776	-0.049633	-0.045190	-0.049708	-0.047163	-0.032958	-0.047367	-0.033073	-0.075080	-0.075135	-0.077548	-0.077609	
-0.073309	-0.069661	-0.075604	-0.056857	-0.052113	-0.054921	-0.079475	-0.059074	-0.045160	-0.028109	-0.012099	-0.006742	-0.009960	-0.023916	-0.041335	-0.055522	-0.077415	-0.079057	-0.058672	-0.029968	0.011056	0.056305	0.079387	0.060102	0.015966	-0.024372	-0.053847	-0.075982	-0.076976	-0.055806	-0.014764	0.055056	0.159698	0.243460	0.177377	0.068779	-0.005431	-0.049929	-0.073599	-0.073909	-0.050489	-0.001707	0.085256	0.246394	0.663592	0.283077	0.103443	0.008951	-0.044058	-0.070222	-0.068804	-0.044215	0.002457	0.080979	0.201741	0.309582	0.221536	0.096242	0.012622	-0.037754	-0.064911	-0.063385	-0.036318	0.000682	0.051703	0.109545	0.142130	0.120104	0.062700	0.008950	-0.030515	-0.059830	-0.057084	-0.028244	-0.006660	0.016902	0.036033	0.046123	0.038979	0.020925	-0.001363	-0.023764	-0.054374	-0.019816	-0.011411	-0.017233	-0.050903	-0.045733	-0.049396	-0.050489	-0.036318	-0.044058	-0.030515	-0.076638	-0.073777	-0.079049	-0.076198	
-0.075084	-0.068100	-0.074764	-0.056467	-0.050653	-0.052699	-0.079761	-0.059633	-0.045465	-0.027851	-0.010812	-0.004158	-0.006325	-0.020124	-0.038016	-0.052754	-0.075873	-0.079899	-0.060129	-0.031880	0.009238	0.056491	0.083998	0.067809	0.022795	-0.019534	-0.050728	-0.074240	-0.078304	-0.058114	-0.018652	0.049175	0.153885	0.251269	0.194382	0.079623	0.000555	-0.046720	-0.071835	-0.075633	-0.053519	-0.007325	0.074960	0.226647	0.604454	0.307642	0.114816	0.014765	-0.041120	-0.068634	-0.070867	-0.047712	-0.003741	0.070068	0.183430	0.293243	0.227147	0.102741	0.016784	-0.035436	-0.063609	-0.065622	-0.040074	-0.005075	0.043394	0.099442	0.134383	0.118630	0.064306	0.010775	-0.029132	-0.059037	-0.059342	-0.031956	-0.011294	0.011534	0.030716	0.041808	0.036470	0.019968	-0.001407	-0.023535	-0.054258	-0.023148	-0.013947	-0.018337	-0.052952	-0.047283	-0.050083	-0.053519	-0.040074	-0.041120	-0.029132	-0.078225	-0.072773	-0.080486	-0.075029	
